 time                     v(held)                  v(n_load)                v(dac)
 1.22650000000001062e-06  4.95788242859712236e-01  9.91564796787634296e-03  1.90733640961933082e+00
 1.22750000000001069e-06  4.95788242859714567e-01  9.91564796801367929e-03  1.90733653124619962e+00
 1.22850000000001077e-06  4.95788242859716954e-01  9.91564796801861631e-03  1.90733665166282074e+00
 1.22950000000001084e-06  4.95788242859719286e-01  9.91564796781764686e-03  1.90733677088123588e+00
 1.23050000000001092e-06  4.95788242859721617e-01  9.91564796774364009e-03  1.90733688891336861e+00
 1.23150000000001099e-06  4.95788242859724004e-01  9.91564796805995650e-03  1.90733700577102239e+00
 1.23250000000001107e-06  4.95788242859726447e-01  9.91564796827953780e-03  1.90733712146588430e+00
 1.23350000000001114e-06  4.95788242859728834e-01  9.91564796825201815e-03  1.90733723600952509e+00
 1.23450000000001122e-06  4.95788242859731165e-01  9.91564796820330191e-03  1.90733734941339916e+00
 1.23550000000001129e-06  4.95788242859733497e-01  9.91564796825805672e-03  1.90733746168884810e+00
 1.23650000000001137e-06  4.95788242859735828e-01  9.91564796850831140e-03  1.90733757284710004e+00
 1.23750000000001145e-06  4.95788242859738160e-01  9.91564796877836795e-03  1.90733768289927230e+00
 1.23850000000001152e-06  4.95788242859740547e-01  9.91564796885445639e-03  1.90733779185637053e+00
 1.23950000000001160e-06  4.95788242859742823e-01  9.91564796869986130e-03  1.90733789972929157e+00
 1.24050000000001167e-06  4.95788242859745099e-01  9.91564796876101551e-03  1.90733800652882324e+00
 1.24150000000001175e-06  4.95788242859747486e-01  9.91564796902236721e-03  1.90733811226564587e+00
 1.24250000000001182e-06  4.95788242859749817e-01  9.91564796900393404e-03  1.90733821695033434e+00
 1.24350000000001190e-06  4.95788242859752148e-01  9.91564796876751552e-03  1.90733832059335828e+00
 1.24450000000001197e-06  4.95788242859754535e-01  9.91564796870306533e-03  1.90733842320508229e+00
 1.24550000000001205e-06  4.95788242859756811e-01  9.91564796875104085e-03  1.90733852479576838e+00
 1.24650000000001212e-06  4.95788242859759198e-01  9.91564796887343079e-03  1.90733862537557664e+00
 1.24750000000001220e-06  4.95788242859761530e-01  9.91564796894215533e-03  1.90733872495456591e+00
 1.24850000000001227e-06  4.95788242859763917e-01  9.91564796890574522e-03  1.90733882354269424e+00
 1.24950000000001235e-06  4.95788242859766304e-01  9.91564796896546481e-03  1.90733892114982173e+00
 1.25050000000001242e-06  4.95788242859768635e-01  9.91564796902652361e-03  1.90733901778570947e+00
 1.25150000000001250e-06  4.95788242859771022e-01  9.91564796892572056e-03  1.90733911346002150e+00
 1.25250000000001257e-06  4.95788242859773409e-01  9.91564796901550118e-03  1.90733920818232683e+00
 1.25350000000001265e-06  4.95788242859775741e-01  9.91564796911575952e-03  1.90733930196209811e+00
 1.25450000000001272e-06  4.95788242859778128e-01  9.91564796927215004e-03  1.90733939480871384e+00
 1.25550000000001280e-06  4.95788242859780570e-01  9.91564796925180868e-03  1.90733948673145948e+00
 1.25650000000001287e-06  4.95788242859782957e-01  9.91564796907337502e-03  1.90733957773952789e+00
 1.25750000000001295e-06  4.95788242859785289e-01  9.91564796900139787e-03  1.90733966784202047e+00
 1.25850000000001302e-06  4.95788242859787620e-01  9.91564796886708864e-03  1.90733975704794867e+00
 1.25950000000001310e-06  4.95788242859789952e-01  9.91564796895992411e-03  1.90733984536623313e+00
 1.26050000000001317e-06  4.95788242859792283e-01  9.91564796926308611e-03  1.90733993280570657e+00
 1.26150000000001325e-06  4.95788242859794670e-01  9.91564796960703668e-03  1.90734001937511333e+00
 1.26250000000001332e-06  4.95788242859796946e-01  9.91564796982772646e-03  1.90734010508311136e+00
 1.26350000000001340e-06  4.95788242859799333e-01  9.91564796965972890e-03  1.90734018993827226e+00
 1.26450000000001347e-06  4.95788242859801664e-01  9.91564796933066574e-03  1.90734027394908212e+00
 1.26550000000001355e-06  4.95788242859803996e-01  9.91564796900868024e-03  1.90734035712394245e+00
 1.26650000000001362e-06  4.95788242859806327e-01  9.91564796909911138e-03  1.90734043947117171e+00
 1.26750000000001370e-06  4.95788242859808714e-01  9.91564796948968957e-03  1.90734052099900486e+00
 1.26850000000001377e-06  4.95788242859811046e-01  9.91564796990403695e-03  1.90734060171559539e+00
 1.26950000000001385e-06  4.95788242859813377e-01  9.91564796992197919e-03  1.90734068162901571e+00
 1.27050000000001392e-06  4.95788242859815764e-01  9.91564796987472880e-03  1.90734076074725745e+00
 1.27150000000001400e-06  4.95788242859818096e-01  9.91564796981994623e-03  1.90734083907823293e+00
 1.27250000000001407e-06  4.95788242859820427e-01  9.91564796975249498e-03  1.90734091662977634e+00
 1.27350000000001415e-06  4.95788242859822759e-01  9.91564796972810997e-03  1.90734099340964303e+00
 1.27450000000001422e-06  4.95788242859825146e-01  9.91564796994098135e-03  1.90734106942551196e+00
 1.27550000000001430e-06  4.95788242859827533e-01  9.91564796999064996e-03  1.90734114468498483e+00
 1.27650000000001438e-06  4.95788242859829864e-01  9.91564796982914547e-03  1.90734121919558852e+00
 1.27750000000001445e-06  4.95788242859832196e-01  9.91564796978881835e-03  1.90734129296477462e+00
 1.27850000000001453e-06  4.95788242859834527e-01  9.91564797010789645e-03  1.90734136599992077e+00
 1.27950000000001460e-06  4.95788242859836914e-01  9.91564797049660461e-03  1.90734143830833092e+00
 1.28050000000001468e-06  4.95788242859839245e-01  9.91564797038056549e-03  1.90734150989723616e+00
 1.28150000000001475e-06  4.95788242859841632e-01  9.91564796991211729e-03  1.90734158077379568e+00
 1.28250000000001483e-06  4.95788242859844019e-01  9.91564796930259444e-03  1.90734165094509844e+00
 1.28350000000001490e-06  4.95788242859846351e-01  9.91564796928672519e-03  1.90734172041816130e+00
 1.28450000000001498e-06  4.95788242859848682e-01  9.91564796975767659e-03  1.90734178919993247e+00
 1.28550000000001505e-06  4.95788242859851014e-01  9.91564797038608364e-03  1.90734185729729133e+00
 1.28650000000001513e-06  4.95788242859853401e-01  9.91564797077795594e-03  1.90734192471704711e+00
 1.28750000000001520e-06  4.95788242859855732e-01  9.91564797061020471e-03  1.90734199146594263e+00
 1.28850000000001528e-06  4.95788242859858064e-01  9.91564797010252401e-03  1.90734205755065367e+00
 1.28950000000001535e-06  4.95788242859860395e-01  9.91564796988072747e-03  1.90734212297778893e+00
 1.29050000000001543e-06  4.95788242859862782e-01  9.91564796986663978e-03  1.90734218775389142e+00
 1.29150000000001550e-06  4.95788242859865225e-01  9.91564797019780717e-03  1.90734225188543904e+00
 1.29250000000001558e-06  4.95788242859867612e-01  9.91564797058085666e-03  1.90734231537884602e+00
 1.29350000000001565e-06  4.95788242859869943e-01  9.91564797073060146e-03  1.90734237824046193e+00
 1.29450000000001573e-06  4.95788242859872275e-01  9.91564797046422079e-03  1.90734244047657331e+00
 1.29550000000001580e-06  4.95788242859874606e-01  9.91564797017477177e-03  1.90734250209340428e+00
 1.29650000000001588e-06  4.95788242859876938e-01  9.91564797024647136e-03  1.90734256309711725e+00
 1.29750000000001595e-06  4.95788242859879325e-01  9.91564797054219835e-03  1.90734262349381267e+00
 1.29850000000001603e-06  4.95788242859881600e-01  9.91564797085313018e-03  1.90734268328953083e+00
 1.29950000000001610e-06  4.95788242859883876e-01  9.91564797089903964e-03  1.90734274249025226e+00
 1.30050000000001618e-06  4.95788242859886263e-01  9.91564797069123018e-03  1.90734280110189669e+00
 1.30150000000001625e-06  4.95788242859888595e-01  9.91564797036618116e-03  1.90734285913032586e+00
 1.30250000000001633e-06  4.95788242859890926e-01  9.91564797006793362e-03  1.90734291658134336e+00
 1.30350000000001640e-06  4.95788242859893313e-01  9.91564796994543612e-03  1.90734297346069481e+00
 1.30450000000001648e-06  4.95788242859895589e-01  9.91564796997371038e-03  1.90734302977406811e+00
 1.30550000000001655e-06  4.95788242859897976e-01  9.91564797006413631e-03  1.90734308552709542e+00
 1.30650000000001663e-06  4.95788242859900308e-01  9.91564797013963495e-03  1.90734314072535183e+00
 1.30750000000001670e-06  4.95788242859902695e-01  9.91564797021033360e-03  1.90734319537435826e+00
 1.30850000000001678e-06  4.95788242859905082e-01  9.91564797031439966e-03  1.90734324947957989e+00
 1.30950000000001685e-06  4.95788242859907413e-01  9.91564797053466097e-03  1.90734330304642774e+00
 1.31050000000001693e-06  4.95788242859909800e-01  9.91564797084499953e-03  1.90734335608025862e+00
 1.31150000000001700e-06  4.95788242859912187e-01  9.91564797114100754e-03  1.90734340858637652e+00
 1.31250000000001708e-06  4.95788242859914519e-01  9.91564797120337953e-03  1.90734346057003235e+00
 1.31350000000001715e-06  4.95788242859916906e-01  9.91564797090884603e-03  1.90734351203642483e+00
 1.31450000000001723e-06  4.95788242859919348e-01  9.91564797048890938e-03  1.90734356299070118e+00
 1.31550000000001731e-06  4.95788242859921735e-01  9.91564797016471385e-03  1.90734361343795666e+00
 1.31650000000001738e-06  4.95788242859924067e-01  9.91564797019687215e-03  1.90734366338323702e+00
 1.31750000000001746e-06  4.95788242859926398e-01  9.91564797055050767e-03  1.90734371283153714e+00
 1.31850000000001753e-06  4.95788242859928729e-01  9.91564797101468845e-03  1.90734376178780152e+00
 1.31950000000001761e-06  4.95788242859931061e-01  9.91564797120722541e-03  1.90734381025692667e+00
 1.32050000000001768e-06  4.95788242859933448e-01  9.91564797096373442e-03  1.90734385824376007e+00
 1.32150000000001776e-06  4.95788242859935724e-01  9.91564797056397086e-03  1.90734390575310075e+00
 1.32250000000001783e-06  4.95788242859938000e-01  9.91564797040745544e-03  1.90734395278969959e+00
 1.32350000000001791e-06  4.95788242859940387e-01  9.91564797090900563e-03  1.90734399935826127e+00
 1.32450000000001798e-06  4.95788242859942718e-01  9.91564797163643069e-03  1.90734404546344227e+00
 1.32550000000001806e-06  4.95788242859945050e-01  9.91564797173522493e-03  1.90734409110985359e+00
 1.32650000000001813e-06  4.95788242859947437e-01  9.91564797122066605e-03  1.90734413630206046e+00
 1.32750000000001821e-06  4.95788242859949713e-01  9.91564797058535306e-03  1.90734418104458214e+00
 1.32850000000001828e-06  4.95788242859952100e-01  9.91564797040661410e-03  1.90734422534189396e+00
 1.32950000000001836e-06  4.95788242859954431e-01  9.91564797059577702e-03  1.90734426919842526e+00
 1.33050000000001843e-06  4.95788242859956818e-01  9.91564797103898672e-03  1.90734431261856208e+00
 1.33150000000001851e-06  4.95788242859959205e-01  9.91564797152717260e-03  1.90734435560664717e+00
 1.33250000000001858e-06  4.95788242859961537e-01  9.91564797192470183e-03  1.90734439816697932e+00
 1.33350000000001866e-06  4.95788242859963924e-01  9.91564797192439479e-03  1.90734444030381445e+00
 1.33450000000001873e-06  4.95788242859966310e-01  9.91564797162633287e-03  1.90734448202136675e+00
 1.33550000000001881e-06  4.95788242859968642e-01  9.91564797120675530e-03  1.90734452332380910e+00
 1.33650000000001888e-06  4.95788242859971029e-01  9.91564797092035939e-03  1.90734456421527176e+00
 1.33750000000001896e-06  4.95788242859973471e-01  9.91564797091964122e-03  1.90734460469984413e+00
 1.33850000000001903e-06  4.95788242859975858e-01  9.91564797107640991e-03  1.90734464478157428e+00
 1.33950000000001911e-06  4.95788242859978190e-01  9.91564797144257881e-03  1.90734468446447103e+00
 1.34050000000001918e-06  4.95788242859980521e-01  9.91564797181905544e-03  1.90734472375250319e+00
 1.34150000000001926e-06  4.95788242859982853e-01  9.91564797172372892e-03  1.90734476264960007e+00
 1.34250000000001933e-06  4.95788242859985184e-01  9.91564797116589909e-03  1.90734480115965166e+00
 1.34350000000001941e-06  4.95788242859987571e-01  9.91564797074729644e-03  1.90734483928650889e+00
 1.34450000000001948e-06  4.95788242859989847e-01  9.91564797088956805e-03  1.90734487703398448e+00
 1.34550000000001956e-06  4.95788242859992234e-01  9.91564797122113963e-03  1.90734491440585407e+00
 1.34650000000001963e-06  4.95788242859994566e-01  9.91564797145494045e-03  1.90734495140585492e+00
 1.34750000000001971e-06  4.95788242859996897e-01  9.91564797147138563e-03  1.90734498803768759e+00
 1.34850000000001978e-06  4.95788242859999229e-01  9.91564797141179961e-03  1.90734502430501496e+00
 1.34950000000001986e-06  4.95788242860001616e-01  9.91564797130493891e-03  1.90734506021146433e+00
 1.35050000000001993e-06  4.95788242860003947e-01  9.91564797131893119e-03  1.90734509576062661e+00
 1.35150000000002001e-06  4.95788242860006279e-01  9.91564797143962458e-03  1.90734513095605696e+00
 1.35250000000002008e-06  4.95788242860008666e-01  9.91564797192723973e-03  1.90734516580127522e+00
 1.35350000000002016e-06  4.95788242860010997e-01  9.91564797237814988e-03  1.90734520029976640e+00
 1.35450000000002024e-06  4.95788242860013328e-01  9.91564797222476563e-03  1.90734523445498061e+00
 1.35550000000002031e-06  4.95788242860015660e-01  9.91564797146394714e-03  1.90734526827033291e+00
 1.35650000000002039e-06  4.95788242860018047e-01  9.91564797090280226e-03  1.90734530174920569e+00
 1.35750000000002046e-06  4.95788242860020434e-01  9.91564797116637787e-03  1.90734533489494718e+00
 1.35850000000002054e-06  4.95788242860022765e-01  9.91564797203604333e-03  1.90734536771087182e+00
 1.35950000000002061e-06  4.95788242860025097e-01  9.91564797255816560e-03  1.90734540020026166e+00
 1.36050000000002069e-06  4.95788242860027428e-01  9.91564797220965272e-03  1.90734543236636589e+00
 1.36150000000002076e-06  4.95788242860029815e-01  9.91564797154606374e-03  1.90734546421240148e+00
 1.36250000000002084e-06  4.95788242860032147e-01  9.91564797116179994e-03  1.90734549574155299e+00
 1.36350000000002091e-06  4.95788242860034534e-01  9.91564797131474357e-03  1.90734552695697390e+00
 1.36450000000002099e-06  4.95788242860036921e-01  9.91564797162015898e-03  1.90734555786178550e+00
 1.36550000000002106e-06  4.95788242860039252e-01  9.91564797177239311e-03  1.90734558845907909e+00
 1.36650000000002114e-06  4.95788242860041584e-01  9.91564797177204270e-03  1.90734561875191400e+00
 1.36750000000002121e-06  4.95788242860043915e-01  9.91564797170730802e-03  1.90734564874332069e+00
 1.36850000000002129e-06  4.95788242860046302e-01  9.91564797179924143e-03  1.90734567843629743e+00
 1.36950000000002136e-06  4.95788242860048634e-01  9.91564797189025890e-03  1.90734570783381430e+00
 1.37050000000002144e-06  4.95788242860050965e-01  9.91564797176675006e-03  1.90734573693881093e+00
 1.37150000000002151e-06  4.95788242860053296e-01  9.91564797168250668e-03  1.90734576575419834e+00
 1.37250000000002159e-06  4.95788242860055683e-01  9.91564797189752219e-03  1.90734579428285866e+00
 1.37350000000002166e-06  4.95788242860058126e-01  9.91564797225480757e-03  1.90734582252764451e+00
 1.37450000000002174e-06  4.95788242860060513e-01  9.91564797238756769e-03  1.90734585049138072e+00
 1.37550000000002181e-06  4.95788242860062844e-01  9.91564797214056909e-03  1.90734587817686352e+00
 1.37650000000002189e-06  4.95788242860065176e-01  9.91564797148532934e-03  1.90734590558686223e+00
 1.37750000000002196e-06  4.95788242860067507e-01  9.91564797116385559e-03  1.90734593272411779e+00
 1.37850000000002204e-06  4.95788242860069839e-01  9.91564797148647946e-03  1.90734595959134401e+00
 1.37950000000002211e-06  4.95788242860072226e-01  9.91564797228375316e-03  1.90734598619122786e+00
 1.38050000000002219e-06  4.95788242860074502e-01  9.91564797276377197e-03  1.90734601252642966e+00
 1.38150000000002226e-06  4.95788242860076778e-01  9.91564797247889394e-03  1.90734603859958329e+00
 1.38250000000002234e-06  4.95788242860079165e-01  9.91564797176031250e-03  1.90734606441329579e+00
 1.38350000000002241e-06  4.95788242860081496e-01  9.91564797130129946e-03  1.90734608997014909e+00
 1.38450000000002249e-06  4.95788242860083828e-01  9.91564797139706314e-03  1.90734611527269915e+00
 1.38550000000002256e-06  4.95788242860086215e-01  9.91564797174072227e-03  1.90734614032347616e+00
 1.38650000000002264e-06  4.95788242860088491e-01  9.91564797202072745e-03  1.90734616512498523e+00
 1.38750000000002271e-06  4.95788242860090878e-01  9.91564797208948322e-03  1.90734618967970682e+00
 1.38850000000002279e-06  4.95788242860093209e-01  9.91564797209541077e-03  1.90734621399009652e+00
 1.38950000000002286e-06  4.95788242860095596e-01  9.91564797211368608e-03  1.90734623805858594e+00
 1.39050000000002294e-06  4.95788242860097983e-01  9.91564797219262987e-03  1.90734626188758205e+00
 1.39150000000002301e-06  4.95788242860100314e-01  9.91564797204648983e-03  1.90734628547946783e+00
 1.39250000000002309e-06  4.95788242860102701e-01  9.91564797164053158e-03  1.90734630883660272e+00
 1.39350000000002317e-06  4.95788242860105088e-01  9.91564797159265494e-03  1.90734633196132197e+00
 1.39450000000002324e-06  4.95788242860107420e-01  9.91564797195191618e-03  1.90734635485593884e+00
 1.39550000000002332e-06  4.95788242860109807e-01  9.91564797259127106e-03  1.90734637752274305e+00
 1.39650000000002339e-06  4.95788242860112249e-01  9.91564797298895816e-03  1.90734639996400102e+00
 1.39750000000002347e-06  4.95788242860114636e-01  9.91564797292037066e-03  1.90734642218195738e+00
 1.39850000000002354e-06  4.95788242860116968e-01  9.91564797247967977e-03  1.90734644417883414e+00
 1.39950000000002362e-06  4.95788242860119299e-01  9.91564797206171203e-03  1.90734646595683111e+00
 1.40050000000002369e-06  4.95788242860121631e-01  9.91564797198581267e-03  1.90734648751812585e+00
 1.40150000000002377e-06  4.95788242860123962e-01  9.91564797216833681e-03  1.90734650886487489e+00
 1.40250000000002384e-06  4.95788242860126349e-01  9.91564797257519191e-03  1.90734652999921295e+00
 1.40350000000002392e-06  4.95788242860128625e-01  9.91564797267056007e-03  1.90734655092325411e+00
 1.40450000000002399e-06  4.95788242860130901e-01  9.91564797241976242e-03  1.90734657163909049e+00
 1.40550000000002407e-06  4.95788242860133288e-01  9.91564797182002515e-03  1.90734659214879376e+00
 1.40650000000002414e-06  4.95788242860135620e-01  9.91564797142414737e-03  1.90734661245441561e+00
 1.40750000000002422e-06  4.95788242860137951e-01  9.91564797139460850e-03  1.90734663255798620e+00
 1.40850000000002429e-06  4.95788242860140338e-01  9.91564797183700636e-03  1.90734665246151636e+00
 1.40950000000002437e-06  4.95788242860142614e-01  9.91564797264750386e-03  1.90734667216699627e+00
 1.41050000000002444e-06  4.95788242860145001e-01  9.91564797316729120e-03  1.90734669167639703e+00
 1.41150000000002452e-06  4.95788242860147332e-01  9.91564797290572786e-03  1.90734671099166975e+00
 1.41250000000002459e-06  4.95788242860149719e-01  9.91564797213842497e-03  1.90734673011474531e+00
 1.41350000000002467e-06  4.95788242860152106e-01  9.91564797140694759e-03  1.90734674904753687e+00
 1.41450000000002474e-06  4.95788242860154438e-01  9.91564797132006397e-03  1.90734676779193779e+00
 1.41550000000002482e-06  4.95788242860156825e-01  9.91564797185887081e-03  1.90734678634982302e+00
 1.41650000000002489e-06  4.95788242860159212e-01  9.91564797253329487e-03  1.90734680472304796e+00
 1.41750000000002497e-06  4.95788242860161543e-01  9.91564797274219895e-03  1.90734682291345004e+00
 1.41850000000002504e-06  4.95788242860163930e-01  9.91564797235403549e-03  1.90734684092284823e+00
 1.41950000000002512e-06  4.95788242860166373e-01  9.91564797172531619e-03  1.90734685875304399e+00
 1.42050000000002519e-06  4.95788242860168760e-01  9.91564797139566668e-03  1.90734687640582035e+00
 1.42150000000002527e-06  4.95788242860171091e-01  9.91564797155834905e-03  1.90734689388294321e+00
 1.42250000000002534e-06  4.95788242860173423e-01  9.91564797203363726e-03  1.90734691118615984e+00
 1.42350000000002542e-06  4.95788242860175754e-01  9.91564797238158983e-03  1.90734692831720087e+00
 1.42450000000002549e-06  4.95788242860178086e-01  9.91564797240995777e-03  1.90734694527777915e+00
 1.42550000000002557e-06  4.95788242860180473e-01  9.91564797224054120e-03  1.90734696206959131e+00
 1.42650000000002564e-06  4.95788242860182748e-01  9.91564797199948056e-03  1.90734697869431669e+00
 1.42750000000002572e-06  4.95788242860185135e-01  9.91564797194905562e-03  1.90734699515361750e+00
 1.42850000000002579e-06  4.95788242860187467e-01  9.91564797219964510e-03  1.90734701144914043e+00
 1.42950000000002587e-06  4.95788242860189798e-01  9.91564797268463041e-03  1.90734702758251440e+00
 1.43050000000002595e-06  4.95788242860192130e-01  9.91564797291221399e-03  1.90734704355535345e+00
 1.43150000000002602e-06  4.95788242860194517e-01  9.91564797278045827e-03  1.90734705936925475e+00
 1.43250000000002610e-06  4.95788242860196848e-01  9.91564797234605055e-03  1.90734707502579970e+00
 1.43350000000002617e-06  4.95788242860199180e-01  9.91564797200054047e-03  1.90734709052655416e+00
 1.43450000000002625e-06  4.95788242860201567e-01  9.91564797217326342e-03  1.90734710587306866e+00
 1.43550000000002632e-06  4.95788242860203898e-01  9.91564797271109882e-03  1.90734712106687754e+00
 1.43650000000002640e-06  4.95788242860206230e-01  9.91564797304145609e-03  1.90734713610950068e+00
 1.43750000000002647e-06  4.95788242860208561e-01  9.91564797284266893e-03  1.90734715100244223e+00
 1.43850000000002655e-06  4.95788242860210948e-01  9.91564797232970425e-03  1.90734716574719143e+00
 1.43950000000002662e-06  4.95788242860213335e-01  9.91564797214558070e-03  1.90734718034522288e+00
 1.44050000000002670e-06  4.95788242860215667e-01  9.91564797237019964e-03  1.90734719479799653e+00
 1.44150000000002677e-06  4.95788242860217998e-01  9.91564797268491838e-03  1.90734720910695810e+00
 1.44250000000002685e-06  4.95788242860220330e-01  9.91564797254922310e-03  1.90734722327353845e+00
 1.44350000000002692e-06  4.95788242860222717e-01  9.91564797219417378e-03  1.90734723729915401e+00
 1.44450000000002700e-06  4.95788242860225048e-01  9.91564797214172615e-03  1.90734725118520787e+00
 1.44550000000002707e-06  4.95788242860227435e-01  9.91564797247929987e-03  1.90734726493308870e+00
 1.44650000000002715e-06  4.95788242860229822e-01  9.91564797292012780e-03  1.90734727854417119e+00
 1.44750000000002722e-06  4.95788242860232153e-01  9.91564797293340364e-03  1.90734729201981645e+00
 1.44850000000002730e-06  4.95788242860234485e-01  9.91564797252641669e-03  1.90734730536137209e+00
 1.44950000000002737e-06  4.95788242860236816e-01  9.91564797201740372e-03  1.90734731857017303e+00
 1.45050000000002745e-06  4.95788242860239203e-01  9.91564797196240605e-03  1.90734733164754022e+00
 1.45150000000002752e-06  4.95788242860241535e-01  9.91564797233446260e-03  1.90734734459478039e+00
 1.45250000000002760e-06  4.95788242860243866e-01  9.91564797275296290e-03  1.90734735741318895e+00
 1.45350000000002767e-06  4.95788242860246198e-01  9.91564797283226405e-03  1.90734737010404820e+00
 1.45450000000002775e-06  4.95788242860248585e-01  9.91564797255071496e-03  1.90734738266862713e+00
 1.45550000000002782e-06  4.95788242860251027e-01  9.91564797227304125e-03  1.90734739510818230e+00
 1.45650000000002790e-06  4.95788242860253414e-01  9.91564797226939312e-03  1.90734740742395781e+00
 1.45750000000002797e-06  4.95788242860255746e-01  9.91564797262546420e-03  1.90734741961718512e+00
 1.45850000000002805e-06  4.95788242860258077e-01  9.91564797287687941e-03  1.90734743168908327e+00
 1.45950000000002812e-06  4.95788242860260409e-01  9.91564797254802267e-03  1.90734744364086040e+00
 1.46050000000002820e-06  4.95788242860262740e-01  9.91564797216124179e-03  1.90734745547371154e+00
 1.46150000000002827e-06  4.95788242860265127e-01  9.91564797219848977e-03  1.90734746718882020e+00
 1.46250000000002835e-06  4.95788242860267403e-01  9.91564797254419240e-03  1.90734747878735722e+00
 1.46350000000002842e-06  4.95788242860269679e-01  9.91564797280101995e-03  1.90734749027048300e+00
 1.46450000000002850e-06  4.95788242860272066e-01  9.91564797279733713e-03  1.90734750163934619e+00
 1.46550000000002857e-06  4.95788242860274397e-01  9.91564797260205931e-03  1.90734751289508342e+00
 1.46650000000002865e-06  4.95788242860276729e-01  9.91564797235529663e-03  1.90734752403882069e+00
 1.46750000000002872e-06  4.95788242860279116e-01  9.91564797233969973e-03  1.90734753507167176e+00
 1.46850000000002880e-06  4.95788242860281392e-01  9.91564797250265792e-03  1.90734754599474066e+00
 1.46950000000002888e-06  4.95788242860283779e-01  9.91564797271394030e-03  1.90734755680911960e+00
 1.47050000000002895e-06  4.95788242860286110e-01  9.91564797276517015e-03  1.90734756751589019e+00
 1.47150000000002903e-06  4.95788242860288497e-01  9.91564797270599874e-03  1.90734757811612310e+00
 1.47250000000002910e-06  4.95788242860290884e-01  9.91564797260082592e-03  1.90734758861087794e+00
 1.47350000000002918e-06  4.95788242860293216e-01  9.91564797254686041e-03  1.90734759900120521e+00
 1.47450000000002925e-06  4.95788242860295603e-01  9.91564797231361296e-03  1.90734760928814318e+00
 1.47550000000002933e-06  4.95788242860297990e-01  9.91564797228041209e-03  1.90734761947272102e+00
 1.47650000000002940e-06  4.95788242860300321e-01  9.91564797238323435e-03  1.90734762955595705e+00
 1.47750000000002948e-06  4.95788242860302708e-01  9.91564797267286378e-03  1.90734763953886000e+00
 1.47850000000002955e-06  4.95788242860305151e-01  9.91564797292147047e-03  1.90734764942242840e+00
 1.47950000000002963e-06  4.95788242860307538e-01  9.91564797300628804e-03  1.90734765920765037e+00
 1.48050000000002970e-06  4.95788242860309869e-01  9.91564797281330700e-03  1.90734766889550444e+00
 1.48150000000002978e-06  4.95788242860312200e-01  9.91564797229886608e-03  1.90734767848695919e+00
 1.48250000000002985e-06  4.95788242860314532e-01  9.91564797194888388e-03  1.90734768798297427e+00
 1.48350000000002993e-06  4.95788242860316863e-01  9.91564797212358615e-03  1.90734769738449961e+00
 1.48450000000003000e-06  4.95788242860319250e-01  9.91564797257187339e-03  1.90734770669247466e+00
 1.48550000000003008e-06  4.95788242860321526e-01  9.91564797307704741e-03  1.90734771590783114e+00
 1.48650000000003015e-06  4.95788242860323802e-01  9.91564797324264759e-03  1.90734772503149030e+00
 1.48750000000003023e-06  4.95788242860326189e-01  9.91564797294504190e-03  1.90734773406436431e+00
 1.48850000000003030e-06  4.95788242860328521e-01  9.91564797240450900e-03  1.90734774300735666e+00
 1.48950000000003038e-06  4.95788242860330852e-01  9.91564797206521270e-03  1.90734775186136174e+00
 1.49050000000003045e-06  4.95788242860333239e-01  9.91564797230047243e-03  1.90734776062726485e+00
 1.49150000000003053e-06  4.95788242860335515e-01  9.91564797292029260e-03  1.90734776930594330e+00
 1.49250000000003060e-06  4.95788242860337902e-01  9.91564797327888596e-03  1.90734777789826460e+00
 1.49350000000003068e-06  4.95788242860340234e-01  9.91564797312354841e-03  1.90734778640508806e+00
 1.49450000000003075e-06  4.95788242860342621e-01  9.91564797289450420e-03  1.90734779482726435e+00
 1.49550000000003083e-06  4.95788242860345008e-01  9.91564797294735602e-03  1.90734780316563590e+00
 1.49650000000003090e-06  4.95788242860347339e-01  9.91564797298734139e-03  1.90734781142103649e+00
 1.49750000000003098e-06  4.95788242860349726e-01  9.91564797288412882e-03  1.90734781959429145e+00
 1.49850000000003105e-06  4.95788242860352113e-01  9.91564797262220465e-03  1.90734782768621858e+00
 1.49950000000003113e-06  4.95788242860354444e-01  9.91564797238109197e-03  1.90734783569762678e+00
 1.50050000000003120e-06  4.95788242860356831e-01  9.91564797258379267e-03  1.90734784362931720e+00
 1.50150000000003128e-06  4.95788242860359274e-01  9.91564797289592667e-03  1.90734785148208341e+00
 1.50250000000003135e-06  4.95788242860361661e-01  9.91564797290138238e-03  1.90734785925671080e+00
 1.50350000000003143e-06  4.95788242860363992e-01  9.91564797266555886e-03  1.90734786695397651e+00
 1.50450000000003150e-06  4.95788242860366324e-01  9.91564797260136542e-03  1.90734787457465083e+00
 1.50550000000003158e-06  4.95788242860368655e-01  9.91564797290549714e-03  1.90734788211949580e+00
 1.50650000000003165e-06  4.95788242860370987e-01  9.91564797315496252e-03  1.90734788958926527e+00
 1.50750000000003173e-06  4.95788242860373374e-01  9.91564797313340338e-03  1.90734789698470730e+00
 1.50850000000003181e-06  4.95788242860375650e-01  9.91564797274035840e-03  1.90734790430656065e+00
 1.50950000000003188e-06  4.95788242860378037e-01  9.91564797248204940e-03  1.90734791155555850e+00
 1.51050000000003196e-06  4.95788242860380368e-01  9.91564797277998816e-03  1.90734791873242493e+00
